t,q1,q2,dq1,dq2,tip_x,tip_y,tip_z,tip_x_rel,tip_z_rel,elbow_x,elbow_z,step_idx
12.4080000000,7.8698782524,-2.8788111611,-2.4954718942,3.7143143792,0.2591890893,0.0000000000,2.4615462353,0.2591890893,-0.0384537647,0.1235639038,1.9875374338,6204.0000000000
12.4100000000,7.8648962504,-2.8713670159,-2.4864872768,3.7298721601,0.2665369547,0.0000000000,2.4607992387,0.2665369547,-0.0392007613,0.1297451050,1.9871258019,6205.0000000000
12.4120000000,7.8599324714,-2.8638915094,-2.4772504143,3.7456744323,0.2739127895,0.0000000000,2.4600574694,0.2739127895,-0.0399425306,0.1359316353,1.9867291100,6206.0000000000
12.4140000000,7.8549874110,-2.8563841600,-2.4677702085,3.7617139448,0.2813167918,0.0000000000,2.4593200274,0.2813167918,-0.0406799726,0.1421232891,1.9863467685,6207.0000000000
12.4160000000,7.8500615468,-2.8488445004,-2.4580556995,3.7779833888,0.2887491424,0.0000000000,2.4585859960,0.2887491424,-0.0414140040,0.1483198625,1.9859781754,6208.0000000000
12.4180000000,7.8451553383,-2.8412720780,-2.4481160535,3.7944754108,0.2962100045,0.0000000000,2.4578544431,0.2962100045,-0.0421455569,0.1545211531,1.9856227159,6209.0000000000
12.4200000000,7.8402692265,-2.8336664552,-2.4379605506,3.8111826282,0.3036995239,0.0000000000,2.4571244214,0.3036995239,-0.0428755786,0.1607269600,1.9852797639,6210.0000000000
12.4220000000,7.8354036338,-2.8260272090,-2.4275985720,3.8280976420,0.3112178285,0.0000000000,2.4563949692,0.3112178285,-0.0436050308,0.1669370839,1.9849486822,6211.0000000000
12.4240000000,7.8305589636,-2.8183539311,-2.4170395875,3.8452130523,0.3187650284,0.0000000000,2.4556651114,0.3187650284,-0.0443348886,0.1731513275,1.9846288230,6212.0000000000
12.4260000000,7.8257356004,-2.8106462281,-2.4062931429,3.8625214714,0.3263412157,0.0000000000,2.4549338596,0.3263412157,-0.0450661404,0.1793694950,1.9843195291,6213.0000000000
12.4280000000,7.8209339096,-2.8029037214,-2.3953688469,3.8800155383,0.3339464645,0.0000000000,2.4542002135,0.3339464645,-0.0457997865,0.1855913926,1.9840201337,6214.0000000000
12.4300000000,7.8161542371,-2.7951260471,-2.3842763585,3.8976879327,0.3415808309,0.0000000000,2.4534631611,0.3415808309,-0.0465368389,0.1918168284,1.9837299620,6215.0000000000
12.4320000000,7.8113969098,-2.7873128557,-2.3730253742,3.9155313880,0.3492443530,0.0000000000,2.4527216797,0.3492443530,-0.0472783203,0.1980456125,1.9834483311,6216.0000000000
12.4340000000,7.8066622348,-2.7794638123,-2.3616256156,3.9335387056,0.3569370504,0.0000000000,2.4519747364,0.3569370504,-0.0480252636,0.2042775568,1.9831745510,6217.0000000000
12.4360000000,7.8019505000,-2.7715785963,-2.3500868163,3.9517027675,0.3646589250,0.0000000000,2.4512212892,0.3646589250,-0.0487787108,0.2105124753,1.9829079253,6218.0000000000
12.4380000000,7.7972619738,-2.7636569014,-2.3384187100,3.9700165494,0.3724099603,0.0000000000,2.4504602875,0.3724099603,-0.0495397125,0.2167501842,1.9826477514,6219.0000000000
12.4400000000,7.7925969049,-2.7556984350,-2.3266310179,3.9884731334,0.3801901219,0.0000000000,2.4496906727,0.3801901219,-0.0503093273,0.2229905014,1.9823933219,6220.0000000000
12.4420000000,7.7879555229,-2.7477029182,-2.3147334369,4.0070657200,0.3879993574,0.0000000000,2.4489113795,0.3879993574,-0.0510886205,0.2292332470,1.9821439245,6221.0000000000
12.4440000000,7.7833380380,-2.7396700859,-2.3027356277,4.0257876400,0.3958375962,0.0000000000,2.4481213359,0.3958375962,-0.0518786641,0.2354782432,1.9818988432,6222.0000000000
12.4460000000,7.7787446408,-2.7315996858,-2.2906472032,4.0446323661,0.4037047503,0.0000000000,2.4473194647,0.4037047503,-0.0526805353,0.2417253141,1.9816573586,6223.0000000000
12.4480000000,7.7741755032,-2.7234914788,-2.2784777177,4.0635935235,0.4116007135,0.0000000000,2.4465046835,0.4116007135,-0.0534953165,0.2479742859,1.9814187484,6224.0000000000
12.4500000000,7.7696307777,-2.7153452382,-2.2662366553,4.0826649007,0.4195253624,0.0000000000,2.4456759061,0.4195253624,-0.0543240939,0.2542249868,1.9811822887,6225.0000000000
12.4520000000,7.7651105980,-2.7071607497,-2.2539334203,4.1018404593,0.4274785558,0.0000000000,2.4448320429,0.4274785558,-0.0551679571,0.2604772469,1.9809472538,6226.0000000000
12.4540000000,7.7606150793,-2.6989378108,-2.2415773266,4.1211143437,0.4354601353,0.0000000000,2.4439720016,0.4354601353,-0.0560279984,0.2667308983,1.9807129171,6227.0000000000
12.4560000000,7.7561443178,-2.6906762306,-2.2291775878,4.1404808898,0.4434699255,0.0000000000,2.4430946879,0.4434699255,-0.0569053121,0.2729857749,1.9804785520,6228.0000000000
12.4580000000,7.7516983919,-2.6823758291,-2.2167433087,4.1599346334,0.4515077338,0.0000000000,2.4421990064,0.4515077338,-0.0578009936,0.2792417126,1.9802434320,6229.0000000000
12.4600000000,7.7472773616,-2.6740364374,-2.2042834759,4.1794703183,0.4595733510,0.0000000000,2.4412838611,0.4595733510,-0.0587161389,0.2854985490,1.9800068314,6230.0000000000
12.4620000000,7.7428812691,-2.6656578966,-2.1918069496,4.1990829034,0.4676665513,0.0000000000,2.4403481563,0.4676665513,-0.0596518437,0.2917561237,1.9797680262,6231.0000000000
12.4640000000,7.7385101391,-2.6572400578,-2.1793224561,4.2187675694,0.4757870926,0.0000000000,2.4393907970,0.4757870926,-0.0606092030,0.2980142778,1.9795262940,6232.0000000000
12.4660000000,7.7341639789,-2.6487827813,-2.1668385802,4.2385197250,0.4839347167,0.0000000000,2.4384106896,0.4839347167,-0.0615893104,0.3042728541,1.9792809149,6233.0000000000
12.4680000000,7.7298427788,-2.6402859368,-2.1543637585,4.2583350122,0.4921091495,0.0000000000,2.4374067427,0.4921091495,-0.0625932573,0.3105316971,1.9790311723,6234.0000000000
12.4700000000,7.7255465123,-2.6317494020,-2.1419062733,4.2782093117,0.5003101015,0.0000000000,2.4363778677,0.5003101015,-0.0636221323,0.3167906528,1.9787763525,6235.0000000000
12.4720000000,7.7212751367,-2.6231730628,-2.1294742466,4.2981387470,0.5085372677,0.0000000000,2.4353229792,0.5085372677,-0.0646770208,0.3230495687,1.9785157460,6236.0000000000
12.4740000000,7.7170285930,-2.6145568126,-2.1170756352,4.3181196883,0.5167903282,0.0000000000,2.4342409958,0.5167903282,-0.0657590042,0.3293082938,1.9782486477,6237.0000000000
12.4760000000,7.7128068067,-2.6059005519,-2.1047182257,4.3381487558,0.5250689483,0.0000000000,2.4331308406,0.5250689483,-0.0668691594,0.3355666783,1.9779743571,6238.0000000000
12.4780000000,7.7086096876,-2.5972041876,-2.0924096308,4.3582228224,0.5333727787,0.0000000000,2.4319914415,0.5333727787,-0.0680085585,0.3418245739,1.9776921789,6239.0000000000
12.4800000000,7.7044371307,-2.5884676326,-2.0801572855,4.3783390158,0.5417014561,0.0000000000,2.4308217323,0.5417014561,-0.0691782677,0.3480818333,1.9774014235,6240.0000000000
12.4820000000,7.7002890161,-2.5796908052,-2.0679684438,4.3984947206,0.5500546033,0.0000000000,2.4296206527,0.5500546033,-0.0703793473,0.3543383105,1.9771014072,6241.0000000000
12.4840000000,7.6961652098,-2.5708736289,-2.0558501765,4.4186875788,0.5584318295,0.0000000000,2.4283871488,0.5584318295,-0.0716128512,0.3605938605,1.9767914526,6242.0000000000
12.4860000000,7.6920655638,-2.5620160315,-2.0438093692,4.4389154912,0.5668327307,0.0000000000,2.4271201740,0.5668327307,-0.0728798260,0.3668483395,1.9764708890,6243.0000000000
12.4880000000,7.6879899162,-2.5531179448,-2.0318527203,4.4591766169,0.5752568898,0.0000000000,2.4258186888,0.5752568898,-0.0741813112,0.3731016043,1.9761390525,6244.0000000000
12.4900000000,7.6839380924,-2.5441793040,-2.0199867406,4.4794693739,0.5837038773,0.0000000000,2.4244816620,0.5837038773,-0.0755183380,0.3793535128,1.9757952867,6245.0000000000
12.4920000000,7.6799099046,-2.5352000471,-2.0082177521,4.4997924379,0.5921732511,0.0000000000,2.4231080702,0.5921732511,-0.0768919298,0.3856039237,1.9754389427,6246.0000000000
12.4940000000,7.6759051527,-2.5261801148,-1.9965518882,4.5201447414,0.6006645573,0.0000000000,2.4216968991,0.6006645573,-0.0783031009,0.3918526962,1.9750693793,6247.0000000000
12.4960000000,7.6719236243,-2.5171194492,-1.9849950941,4.5405254724,0.6091773302,0.0000000000,2.4202471430,0.6091773302,-0.0797528570,0.3980996903,1.9746859635,6248.0000000000
12.4980000000,7.6679650957,-2.5080179943,-1.9735531275,4.5609340726,0.6177110927,0.0000000000,2.4187578059,0.6177110927,-0.0812421941,0.4043447666,1.9742880705,6249.0000000000
12.5000000000,7.6640293316,-2.4988756946,-1.9622315593,4.5813702354,0.6262653567,0.0000000000,2.4172279011,0.6262653567,-0.0827720989,0.4105877859,1.9738750842,6250.0000000000
12.5020000000,7.6601160856,-2.4896924950,-1.9510357759,4.6018339036,0.6348396232,0.0000000000,2.4156564520,0.6348396232,-0.0843435480,0.4168286098,1.9734463969,6251.0000000000
12.5040000000,7.6562251011,-2.4804683405,-1.9399709806,4.6223252665,0.6434333828,0.0000000000,2.4140424923,0.6434333828,-0.0859575077,0.4230670999,1.9730014101,6252.0000000000
12.5060000000,7.6523561110,-2.4712031752,-1.9290421958,4.6428447574,0.6520461158,0.0000000000,2.4123850660,0.6520461158,-0.0876149340,0.4293031182,1.9725395342,6253.0000000000
12.5080000000,7.6485088384,-2.4618969423,-1.9182542660,4.6633930503,0.6606772927,0.0000000000,2.4106832277,0.6606772927,-0.0893167723,0.4355365270,1.9720601887,6254.0000000000
12.5100000000,7.6446829970,-2.4525495832,-1.9076118604,4.6839710567,0.6693263745,0.0000000000,2.4089360432,0.6693263745,-0.0910639568,0.4417671884,1.9715628025,6255.0000000000
12.5120000000,7.6408782910,-2.4431610375,-1.8971194760,4.7045799222,0.6779928125,0.0000000000,2.4071425890,0.6779928125,-0.0928574110,0.4479949648,1.9710468141,6256.0000000000
12.5140000000,7.6370944161,-2.4337312420,-1.8867814414,4.7252210229,0.6866760493,0.0000000000,2.4053019530,0.6866760493,-0.0946980470,0.4542197186,1.9705116713,6257.0000000000
12.5160000000,7.6333310595,-2.4242601308,-1.8766019201,4.7458959617,0.6953755186,0.0000000000,2.4034132346,0.6953755186,-0.0965867654,0.4604413118,1.9699568316,6258.0000000000
12.5180000000,7.6295879001,-2.4147476344,-1.8665849147,4.7666065647,0.7040906455,0.0000000000,2.4014755444,0.7040906455,-0.0985244556,0.4666596065,1.9693817623,6259.0000000000
12.5200000000,7.6258646090,-2.4051936794,-1.8567342708,4.7873548771,0.7128208468,0.0000000000,2.3994880049,0.7128208468,-0.1005119951,0.4728744645,1.9687859403,6260.0000000000
12.5220000000,7.6221608497,-2.3955981883,-1.8470536817,4.8081431596,0.7215655312,0.0000000000,2.3974497501,0.7215655312,-0.1025502499,0.4790857473,1.9681688524,6261.0000000000
12.5240000000,7.6184762785,-2.3859610785,-1.8375466923,4.8289738842,0.7303240999,0.0000000000,2.3953599259,0.7303240999,-0.1046400741,0.4852933158,1.9675299952,6262.0000000000
12.5260000000,7.6148105449,-2.3762822627,-1.8282167043,4.8498497307,0.7390959460,0.0000000000,2.3932176901,0.7390959460,-0.1067823099,0.4914970307,1.9668688752,6263.0000000000
12.5280000000,7.6111632915,-2.3665616476,-1.8190669808,4.8707735826,0.7478804557,0.0000000000,2.3910222122,0.7478804557,-0.1089777878,0.4976967522,1.9661850089,6264.0000000000
12.5300000000,7.6075341547,-2.3567991343,-1.8101006509,4.8917485232,0.7566770077,0.0000000000,2.3887726736,0.7566770077,-0.1112273264,0.5038923397,1.9654779224,6265.0000000000
12.5320000000,7.6039227646,-2.3469946173,-1.8013207151,4.9127778320,0.7654849738,0.0000000000,2.3864682679,0.7654849738,-0.1135317321,0.5100836522,1.9647471519,6266.0000000000
12.5340000000,7.6003287457,-2.3371479844,-1.7927300502,4.9338649811,0.7743037190,0.0000000000,2.3841082004,0.7743037190,-0.1158917996,0.5162705477,1.9639922435,6267.0000000000
12.5360000000,7.5967517164,-2.3272591163,-1.7843314145,4.9550136315,0.7831326017,0.0000000000,2.3816916883,0.7831326017,-0.1183083117,0.5224528836,1.9632127529,6268.0000000000
12.5380000000,7.5931912902,-2.3173278863,-1.7761274528,4.9762276294,0.7919709737,0.0000000000,2.3792179608,0.7919709737,-0.1207820392,0.5286305165,1.9624082460,6269.0000000000
12.5400000000,7.5896470751,-2.3073541596,-1.7681207020,4.9975110035,0.8008181808,0.0000000000,2.3766862588,0.8008181808,-0.1233137412,0.5348033020,1.9615782981,6270.0000000000
12.5420000000,7.5861186743,-2.2973377932,-1.7603135960,5.0188679611,0.8096735621,0.0000000000,2.3740958352,0.8096735621,-0.1259041648,0.5409710948,1.9607224944,6271.0000000000
12.5440000000,7.5826056861,-2.2872786358,-1.7527084715,5.0403028856,0.8185364510,0.0000000000,2.3714459543,0.8185364510,-0.1285540457,0.5471337483,1.9598404299,6272.0000000000
12.5460000000,7.5791077043,-2.2771765267,-1.7453075729,5.0618203333,0.8274061750,0.0000000000,2.3687358924,0.8274061750,-0.1312641076,0.5532911151,1.9589317090,6273.0000000000
12.5480000000,7.5756243182,-2.2670312963,-1.7381130576,5.0834250311,0.8362820555,0.0000000000,2.3659649372,0.8362820555,-0.1340350628,0.5594430465,1.9579959458,6274.0000000000
12.5500000000,7.5721551131,-2.2568427651,-1.7311270016,5.1051218735,0.8451634083,0.0000000000,2.3631323878,0.8451634083,-0.1368676122,0.5655893927,1.9570327639,6275.0000000000
12.5520000000,7.5686996699,-2.2466107440,-1.7243514048,5.1269159209,0.8540495436,0.0000000000,2.3602375550,0.8540495436,-0.1397624450,0.5717300023,1.9560417963,6276.0000000000
12.5540000000,7.5652575658,-2.2363350332,-1.7177881958,5.1488123970,0.8629397658,0.0000000000,2.3572797606,0.8629397658,-0.1427202394,0.5778647228,1.9550226853,6277.0000000000
12.5560000000,7.5618283743,-2.2260154225,-1.7114392379,5.1708166875,0.8718333739,0.0000000000,2.3542583377,0.8718333739,-0.1457416623,0.5839934001,1.9539750826,6278.0000000000
12.5580000000,7.5584116649,-2.2156516908,-1.7053063336,5.1929343381,0.8807296615,0.0000000000,2.3511726303,0.8807296615,-0.1488273697,0.5901158789,1.9528986491,6279.0000000000
12.5600000000,7.5550070037,-2.2052436058,-1.6993912302,5.2151710533,0.8896279165,0.0000000000,2.3480219936,0.8896279165,-0.1519780064,0.5962320018,1.9517930546,6280.0000000000
12.5620000000,7.5516139536,-2.1947909234,-1.6936956248,5.2375326953,0.8985274215,0.0000000000,2.3448057932,0.8985274215,-0.1551942068,0.6023416104,1.9506579782,6281.0000000000
12.5640000000,7.5482320738,-2.1842933877,-1.6882211694,5.2600252832,0.9074274537,0.0000000000,2.3415234057,0.9074274537,-0.1584765943,0.6084445440,1.9494931078,6282.0000000000
12.5660000000,7.5448609204,-2.1737507308,-1.6829694761,5.2826549925,0.9163272848,0.0000000000,2.3381742181,0.9163272848,-0.1618257819,0.6145406406,1.9482981401,6283.0000000000
12.5680000000,7.5415000463,-2.1631626721,-1.6779421217,5.3054281544,0.9252261810,0.0000000000,2.3347576276,0.9252261810,-0.1652423724,0.6206297361,1.9470727807,6284.0000000000
12.5700000000,7.5381490013,-2.1525289182,-1.6731406532,5.3283512562,0.9341234031,0.0000000000,2.3312730420,0.9341234031,-0.1687269580,0.6267116644,1.9458167439,6285.0000000000
12.5720000000,7.5348073321,-2.1418491627,-1.6685665921,5.3514309416,0.9430182063,0.0000000000,2.3277198787,0.9430182063,-0.1722801213,0.6327862578,1.9445297523,6286.0000000000
12.5740000000,7.5314745824,-2.1311230856,-1.6642214397,5.3746740107,0.9519098404,0.0000000000,2.3240975653,0.9519098404,-0.1759024347,0.6388533461,1.9432115375,6287.0000000000
12.5760000000,7.5281502928,-2.1203503531,-1.6601066818,5.3980874216,0.9607975494,0.0000000000,2.3204055390,0.9607975494,-0.1795944610,0.6449127572,1.9418618389,6288.0000000000
12.5780000000,7.5248340011,-2.1095306176,-1.6562237931,5.4216782910,0.9696805716,0.0000000000,2.3166432468,0.9696805716,-0.1833567532,0.6509643168,1.9404804048,6289.0000000000
12.5800000000,7.5215252420,-2.0986635168,-1.6525742424,5.4454538959,0.9785581397,0.0000000000,2.3128101448,0.9785581397,-0.1871898552,0.6570078480,1.9390669913,6290.0000000000
12.5820000000,7.5182235476,-2.0877486739,-1.6491594969,5.4694216753,0.9874294801,0.0000000000,2.3089056986,0.9874294801,-0.1910943014,0.6630431719,1.9376213630,6291.0000000000
12.5840000000,7.5149284465,-2.0767856969,-1.6459810269,5.4935892323,0.9962938134,0.0000000000,2.3049293828,0.9962938134,-0.1950706172,0.6690701069,1.9361432922,6292.0000000000
12.5860000000,7.5116394649,-2.0657741786,-1.6430403105,5.5179643368,1.0051503543,0.0000000000,2.3008806810,1.0051503543,-0.1991193190,0.6750884689,1.9346325594,6293.0000000000
12.5880000000,7.5083561258,-2.0547136959,-1.6403388378,5.5425549277,1.0139983107,0.0000000000,2.2967590855,1.0139983107,-0.2032409145,0.6810980711,1.9330889530,6294.0000000000
12.5900000000,7.5050779491,-2.0436038098,-1.6378781157,5.5673691165,1.0228368845,0.0000000000,2.2925640972,1.0228368845,-0.2074359028,0.6870987241,1.9315122693,6295.0000000000
12.5920000000,7.5018044518,-2.0324440648,-1.6356596722,5.5924151907,1.0316652706,0.0000000000,2.2882952254,1.0316652706,-0.2117047746,0.6930902354,1.9299023121,6296.0000000000
12.5940000000,7.4985351479,-2.0212339888,-1.6336850611,5.6177016173,1.0404826575,0.0000000000,2.2839519877,1.0404826575,-0.2160480123,0.6990724098,1.9282588930,6297.0000000000
12.5960000000,7.4952695480,-2.0099730924,-1.6319558658,5.6432370473,1.0492882263,0.0000000000,2.2795339099,1.0492882263,-0.2204660901,0.7050450490,1.9265818314,6298.0000000000
12.5980000000,7.4920071597,-1.9986608687,-1.6304737044,5.6690303199,1.0580811512,0.0000000000,2.2750405255,1.0580811512,-0.2249594745,0.7110079514,1.9248709540,6299.0000000000
12.6000000000,7.4887474874,-1.9872967932,-1.6292402337,5.6950904679,1.0668605989,0.0000000000,2.2704713760,1.0668605989,-0.2295286240,0.7169609124,1.9231260951,6300.0000000000
12.6020000000,7.4854900318,-1.9758803228,-1.6282571537,5.7214267225,1.0756257283,0.0000000000,2.2658260105,1.0756257283,-0.2341739895,0.7229037237,1.9213470963,6301.0000000000
12.6040000000,7.4822342906,-1.9644108959,-1.6275262121,5.7480485193,1.0843756904,0.0000000000,2.2611039855,1.0843756904,-0.2388960145,0.7288361738,1.9195338068,6302.0000000000
12.6060000000,7.4789797577,-1.9528879319,-1.6270492082,5.7749655043,1.0931096283,0.0000000000,2.2563048647,1.0931096283,-0.2436951353,0.7347580474,1.9176860830,6303.0000000000
12.6080000000,7.4757259233,-1.9413108306,-1.6268279980,5.8021875405,1.1018266762,0.0000000000,2.2514282191,1.1018266762,-0.2485717809,0.7406691256,1.9158037885,6304.0000000000
12.6100000000,7.4724722739,-1.9296789717,-1.6268644982,5.8297247147,1.1105259598,0.0000000000,2.2464736267,1.1105259598,-0.2535263733,0.7465691853,1.9138867942,6305.0000000000
12.6120000000,7.4692182922,-1.9179917147,-1.6271606909,5.8575873452,1.1192065955,0.0000000000,2.2414406723,1.1192065955,-0.2585593277,0.7524579998,1.9119349784,6306.0000000000
12.6140000000,7.4659634566,-1.9062483983,-1.6277186277,5.8857859892,1.1278676905,0.0000000000,2.2363289475,1.1278676905,-0.2636710525,0.7583353380,1.9099482262,6307.0000000000
12.6160000000,7.4627072417,-1.8944483396,-1.6285404348,5.9143314514,1.1365083420,0.0000000000,2.2311380504,1.1365083420,-0.2688619496,0.7642009644,1.9079264303,6308.0000000000
12.6180000000,7.4594491175,-1.8825908339,-1.6296283172,5.9432347929,1.1451276371,0.0000000000,2.2258675856,1.1451276371,-0.2741324144,0.7700546391,1.9058694903,6309.0000000000
12.6200000000,7.4561885496,-1.8706751543,-1.6309845633,5.9725073402,1.1537246525,0.0000000000,2.2205171638,1.1537246525,-0.2794828362,0.7758961178,1.9037773128,6310.0000000000
12.6220000000,7.4529249988,-1.8587005507,-1.6326115501,6.0021606952,1.1622984537,0.0000000000,2.2150864021,1.1622984537,-0.2849135979,0.7817251510,1.9016498119,6311.0000000000
12.6240000000,7.4496579212,-1.8466662497,-1.6345117474,6.0322067454,1.1708480948,0.0000000000,2.2095749236,1.1708480948,-0.2904250764,0.7875414844,1.8994869084,6312.0000000000
12.6260000000,7.4463867679,-1.8345714538,-1.6366877232,6.0626576749,1.1793726184,0.0000000000,2.2039823574,1.1793726184,-0.2960176426,0.7933448585,1.8972885306,6313.0000000000
12.6280000000,7.4431109847,-1.8224153408,-1.6391421482,6.0935259759,1.1878710543,0.0000000000,2.1983083383,1.1878710543,-0.3016916617,0.7991350085,1.8950546138,6314.0000000000
12.6300000000,7.4398300119,-1.8101970631,-1.6418778014,6.1248244604,1.1963424199,0.0000000000,2.1925525069,1.1963424199,-0.3074474931,0.8049116638,1.8927851004,6315.0000000000
12.6320000000,7.4365432841,-1.7979157474,-1.6448975749,6.1565662732,1.2047857190,0.0000000000,2.1867145093,1.2047857190,-0.3132854907,0.8106745482,1.8904799403,6316.0000000000
12.6340000000,7.4332502302,-1.7855704935,-1.6482044793,6.1887649051,1.2131999416,0.0000000000,2.1807939973,1.2131999416,-0.3192060027,0.8164233794,1.8881390904,6317.0000000000
12.6360000000,7.4299502727,-1.7731603740,-1.6518016492,6.2214342066,1.2215840632,0.0000000000,2.1747906279,1.2215840632,-0.3252093721,0.8221578690,1.8857625149,6318.0000000000
12.6380000000,7.4266428279,-1.7606844334,-1.6556923490,6.2545884028,1.2299370444,0.0000000000,2.1687040638,1.2299370444,-0.3312959362,0.8278777217,1.8833501856,6319.0000000000
12.6400000000,7.4233273053,-1.7481416874,-1.6598799780,6.2882421085,1.2382578299,0.0000000000,2.1625339727,1.2382578299,-0.3374660273,0.8335826359,1.8809020814,6320.0000000000
12.6420000000,7.4200031077,-1.7355311220,-1.6643680772,6.3224103441,1.2465453481,0.0000000000,2.1562800275,1.2465453481,-0.3437199725,0.8392723027,1.8784181891,6321.0000000000
12.6440000000,7.4166696302,-1.7228516927,-1.6691603348,6.3571085530,1.2547985105,0.0000000000,2.1499419065,1.2547985105,-0.3500580935,0.8449464059,1.8758985028,6322.0000000000
12.6460000000,7.4133262610,-1.7101023239,-1.6742605924,6.3923526182,1.2630162108,0.0000000000,2.1435192929,1.2630162108,-0.3564807071,0.8506046217,1.8733430245,6323.0000000000
12.6480000000,7.4099723799,-1.6972819075,-1.6796728519,6.4281588815,1.2711973241,0.0000000000,2.1370118750,1.2711973241,-0.3629881250,0.8562466186,1.8707517639,6324.0000000000
12.6500000000,7.4066073588,-1.6843893023,-1.6854012819,6.4645441622,1.2793407063,0.0000000000,2.1304193463,1.2793407063,-0.3695806537,0.8618720564,1.8681247388,6325.0000000000
12.6520000000,7.4032305611,-1.6714233333,-1.6914502245,6.5015257777,1.2874451931,0.0000000000,2.1237414052,1.2874451931,-0.3762585948,0.8674805867,1.8654619748,6326.0000000000
12.6540000000,7.3998413412,-1.6583827898,-1.6978242027,6.5391215638,1.2955095992,0.0000000000,2.1169777551,1.2955095992,-0.3830222449,0.8730718518,1.8627635061,6327.0000000000
12.6560000000,7.3964390444,-1.6452664253,-1.7045279275,6.5773498971,1.3035327174,0.0000000000,2.1101281047,1.3035327174,-0.3898718953,0.8786454850,1.8600293752,6328.0000000000
12.6580000000,7.3930230064,-1.6320729559,-1.7115663055,6.6162297178,1.3115133176,0.0000000000,2.1031921676,1.3115133176,-0.3968078324,0.8842011095,1.8572596330,6329.0000000000
12.6600000000,7.3895925527,-1.6188010591,-1.7189444471,6.6557805534,1.3194501458,0.0000000000,2.0961696623,1.3194501458,-0.4038303377,0.8897383384,1.8544543393,6330.0000000000
12.6620000000,7.3861469986,-1.6054493729,-1.7266676741,6.6960225437,1.3273419232,0.0000000000,2.0890603130,1.3273419232,-0.4109396870,0.8952567744,1.8516135632,6331.0000000000
12.6640000000,7.3826856483,-1.5920164944,-1.7347415284,6.7369764669,1.3351873448,0.0000000000,2.0818638487,1.3351873448,-0.4181361513,0.9007560089,1.8487373826,6332.0000000000
12.6660000000,7.3792077949,-1.5785009782,-1.7431717807,6.7786637662,1.3429850783,0.0000000000,2.0745800039,1.3429850783,-0.4254199961,0.9062356216,1.8458258852,6333.0000000000
12.6680000000,7.3757127196,-1.5649013356,-1.7519644395,6.8211065782,1.3507337632,0.0000000000,2.0672085187,1.3507337632,-0.4327914813,0.9116951802,1.8428791684,6334.0000000000
12.6700000000,7.3721996913,-1.5512160330,-1.7611257600,6.8643277621,1.3584320091,0.0000000000,2.0597491386,1.3584320091,-0.4402508614,0.9171342397,1.8398973396,6335.0000000000
12.6720000000,7.3686679664,-1.5374434900,-1.7706622540,6.9083509302,1.3660783946,0.0000000000,2.0522016151,1.3660783946,-0.4477983849,0.9225523418,1.8368805168,6336.0000000000
12.6740000000,7.3651167877,-1.5235820784,-1.7805806997,6.9532004790,1.3736714656,0.0000000000,2.0445657054,1.3736714656,-0.4554342946,0.9279490144,1.8338288286,6337.0000000000
12.6760000000,7.3615453843,-1.5096301203,-1.7908881518,6.9989016225,1.3812097344,0.0000000000,2.0368411731,1.3812097344,-0.4631588269,0.9333237706,1.8307424148,6338.0000000000
12.6780000000,7.3579529709,-1.4955858868,-1.8015919518,7.0454804254,1.3886916774,0.0000000000,2.0290277883,1.3886916774,-0.4709722117,0.9386761084,1.8276214267,6339.0000000000
12.6800000000,7.3543387472,-1.4814475956,-1.8126997390,7.0929638387,1.3961157338,0.0000000000,2.0211253275,1.3961157338,-0.4788746725,0.9440055099,1.8244660276,6340.0000000000
12.6820000000,7.3507018973,-1.4672134098,-1.8242194611,7.1413797356,1.4034803039,0.0000000000,2.0131335747,1.4034803039,-0.4868664253,0.9493114402,1.8212763932,6341.0000000000
12.6840000000,7.3470415892,-1.4528814358,-1.8361593859,7.1907569485,1.4107837471,0.0000000000,2.0050523211,1.4107837471,-0.4949476789,0.9545933471,1.8180527122,6342.0000000000
12.6860000000,7.3433569739,-1.4384497213,-1.8485281122,7.2411253078,1.4180243801,0.0000000000,1.9968813657,1.4180243801,-0.5031186343,0.9598506596,1.8147951867,6343.0000000000
12.6880000000,7.3396471849,-1.4239162533,-1.8613345822,7.2925156805,1.4252004748,0.0000000000,1.9886205160,1.4252004748,-0.5113794840,0.9650827875,1.8115040328,6344.0000000000
12.6900000000,7.3359113376,-1.4092789560,-1.8745880923,7.3449600111,1.4323102561,0.0000000000,1.9802695881,1.4323102561,-0.5197304119,0.9702891202,1.8081794816,6345.0000000000
12.6920000000,7.3321485281,-1.3945356886,-1.8882983061,7.3984913619,1.4393518995,0.0000000000,1.9718284079,1.4393518995,-0.5281715921,0.9754690255,1.8048217793,6346.0000000000
12.6940000000,7.3283578332,-1.3796842431,-1.9024752654,7.4531439549,1.4463235290,0.0000000000,1.9632968110,1.4463235290,-0.5367031890,0.9806218488,1.8014311881,6347.0000000000
12.6960000000,7.3245383089,-1.3647223417,-1.9171294026,7.5089532136,1.4532232143,0.0000000000,1.9546746440,1.4532232143,-0.5453253560,0.9857469117,1.7980079874,6348.0000000000
12.6980000000,7.3206889902,-1.3496476347,-1.9322715525,7.5659558050,1.4600489684,0.0000000000,1.9459617651,1.4600489684,-0.5540382349,0.9908435109,1.7945524739,6349.0000000000
