t,q1,q2,dq1,dq2,tip_x,tip_y,tip_z,tip_x_rel,tip_z_rel,elbow_x,elbow_z,step_idx
2.4620000000,14.1751754806,-0.2705134547,10.4949795660,-25.8833627076,0.1924124861,0.0000000000,0.5276278522,0.1924124861,-1.9723721478,0.0788146641,1.0073924504,1231.0000000000
2.4640000000,14.1959845327,-0.3217451156,10.3113367883,-25.3401721603,0.2011220591,0.0000000000,0.5360942288,0.2011220591,-1.9639057712,0.0729822999,1.0121811294,1232.0000000000
2.4660000000,14.2164119875,-0.3718477611,10.1144034114,-24.7573193798,0.2092812763,0.0000000000,0.5456405132,0.2092812763,-1.9543594868,0.0670710560,1.0177154946,1233.0000000000
2.4680000000,14.2364370983,-0.4207590423,9.9098595874,-24.1513280724,0.2168712423,0.0000000000,0.5561563791,0.2168712423,-1.9438436209,0.0610849630,1.0239268035,1234.0000000000
2.4700000000,14.2560495081,-0.4684468175,9.7023997822,-23.5358375659,0.2238852648,0.0000000000,0.5675358405,0.2238852648,-1.9324641595,0.0550285955,1.0307484915,1235.0000000000
2.4720000000,14.2752472367,-0.5149032642,9.4957128004,-22.9215487484,0.2303263005,0.0000000000,0.5796797185,0.2303263005,-1.9203202815,0.0489068161,1.0381178337,1236.0000000000
2.4740000000,14.2940347391,-0.5601392122,9.2925646393,-22.3164697220,0.2362045565,0.0000000000,0.5924969832,0.2362045565,-1.9075030168,0.0427245755,1.0459768964,1237.0000000000
2.4760000000,14.3124211888,-0.6041791365,9.0949320779,-21.7263086437,0.2415354127,0.0000000000,0.6059052539,0.2415354127,-1.8940947461,0.0364867663,1.0542729461,1238.0000000000
2.4780000000,14.3304190474,-0.6470569901,8.9041504254,-21.1549068696,0.2463377199,0.0000000000,0.6198307217,0.2463377199,-1.8801692783,0.0301981250,1.0629584801,1239.0000000000
2.4800000000,14.3480429233,-0.6888128875,8.7210536854,-20.6046490366,0.2506324671,0.0000000000,0.6342077124,0.2506324671,-1.8657922876,0.0238631700,1.0719910157,1240.0000000000
2.4820000000,14.3653086954,-0.7294905582,8.5460965637,-20.0768194342,0.2544417736,0.0000000000,0.6489780523,0.2544417736,-1.8510219477,0.0174861683,1.0813327399,1241.0000000000
2.4840000000,14.3822328580,-0.7691354492,8.3794549536,-19.5718950543,0.2577881503,0.0000000000,0.6640903475,0.2577881503,-1.8359096525,0.0110711218,1.0909500934,1242.0000000000
2.4860000000,14.3988320465,-0.8077933520,8.2211055582,-19.0897774414,0.2606939759,0.0000000000,0.6794992499,0.2606939759,-1.8205007501,0.0046217673,1.1008133355,1243.0000000000
2.4880000000,14.4151227029,-0.8455094386,8.0708872037,-18.6299709407,0.2631811379,0.0000000000,0.6951647521,0.2631811379,-1.8048352479,-0.0018584150,1.1108961200,1244.0000000000
2.4900000000,14.4311208485,-0.8823276071,7.9285470026,-18.1917166784,0.2652707967,0.0000000000,0.7110515358,0.2652707967,-1.7889484642,-0.0083661871,1.1211750976,1245.0000000000
2.4920000000,14.4468419365,-0.9182900593,7.7937744622,-17.7740913645,0.2669832417,0.0000000000,0.7271283828,0.2669832417,-1.7728716172,-0.0148985365,1.1316295546,1246.0000000000
2.4940000000,14.4623007626,-0.9534370479,7.6662262520,-17.3760788912,0.2683378123,0.0000000000,0.7433676518,0.2683378123,-1.7566323482,-0.0214526584,1.1422410877,1247.0000000000
2.4960000000,14.4775114184,-0.9878067441,7.5455438793,-16.9966213036,0.2693528653,0.0000000000,0.7597448185,0.2693528653,-1.7402551815,-0.0280259371,1.1529933184,1248.0000000000
2.4980000000,14.4924872740,-1.0214351922,7.4313660606,-16.6346543692,0.2700457749,0.0000000000,0.7762380746,0.2700457749,-1.7237619254,-0.0346159285,1.1638716403,1249.0000000000
2.5000000000,14.5072409814,-1.0543563229,7.3233371731,-16.2891317928,0.2704329543,0.0000000000,0.7928279797,0.2704329543,-1.7071720203,-0.0412203430,1.1748630005,1250.0000000000
2.5020000000,14.5217844918,-1.0866020056,7.2211128451,-15.9590411516,0.2705298904,0.0000000000,0.8094971597,0.2705298904,-1.6905028403,-0.0478370306,1.1859557077,1251.0000000000
2.5040000000,14.5361290821,-1.1182021278,7.1243634758,-15.6434138585,0.2703511887,0.0000000000,0.8262300461,0.2703511887,-1.6737699539,-0.0544639656,1.1971392672,1252.0000000000
2.5060000000,14.5502853865,-1.1491846887,7.0327762750,-15.3413308660,0.2699106212,0.0000000000,0.8430126515,0.2699106212,-1.6569873485,-0.0610992343,1.2084042365,1253.0000000000
2.5080000000,14.5642634314,-1.1795759011,6.9460562578,-15.0519253729,0.2692211776,0.0000000000,0.8598323751,0.2692211776,-1.6401676249,-0.0677410222,1.2197421009,1254.0000000000
2.5100000000,14.5780726711,-1.2094002975,6.8639265132,-14.7743834549,0.2682951157,0.0000000000,0.8766778346,0.2682951157,-1.6233221654,-0.0743876039,1.2311451652,1255.0000000000
2.5120000000,14.5917220243,-1.2386808344,6.7861279774,-14.5079432903,0.2671440118,0.0000000000,0.8935387213,0.2671440118,-1.6064612787,-0.0810373327,1.2426064599,1256.0000000000
2.5140000000,14.6052199088,-1.2674389959,6.7124188803,-14.2518934623,0.2657788079,0.0000000000,0.9104056737,0.2657788079,-1.5895943263,-0.0876886322,1.2541196588,1257.0000000000
2.5160000000,14.6185742755,-1.2956948915,6.6425739854,-14.0055706863,0.2642098577,0.0000000000,0.9272701684,0.2642098577,-1.5727298316,-0.0943399877,1.2656790086,1258.0000000000
2.5180000000,14.6317926407,-1.3234673502,6.5763837079,-13.7683572048,0.2624469692,0.0000000000,0.9441244249,0.2624469692,-1.5558755751,-0.1009899396,1.2772792660,1259.0000000000
2.5200000000,14.6448821164,-1.3507740086,6.5136531728,-13.5396780247,0.2604994452,0.0000000000,0.9609613233,0.2604994452,-1.5390386767,-0.1076370764,1.2889156436,1260.0000000000
2.5220000000,14.6578494387,-1.3776313939,6.4542012525,-13.3189981141,0.2583761205,0.0000000000,0.9777743310,0.2583761205,-1.5222256690,-0.1142800291,1.3005837623,1261.0000000000
2.5240000000,14.6707009945,-1.4040550009,6.3978596153,-13.1058196397,0.2560853969,0.0000000000,0.9945574403,0.2560853969,-1.5054425597,-0.1209174655,1.3122796091,1262.0000000000
2.5260000000,14.6834428460,-1.4300593636,6.3444718000,-12.8996792977,0.2536352752,0.0000000000,1.0113051125,0.2536352752,-1.4886948875,-0.1275480855,1.3239995006,1263.0000000000
2.5280000000,14.6960807536,-1.4556581218,6.2938923322,-12.7001457715,0.2510333850,0.0000000000,1.0280122293,0.2510333850,-1.4719877707,-0.1341706169,1.3357400502,1264.0000000000
2.5300000000,14.7086201971,-1.4808640826,6.2459858861,-12.5068173336,0.2482870124,0.0000000000,1.0446740496,0.2482870124,-1.4553259504,-0.1407838107,1.3474981395,1265.0000000000
2.5320000000,14.7210663949,-1.5056892775,6.2006264972,-12.3193196026,0.2454031250,0.0000000000,1.0612861720,0.2454031250,-1.4387138280,-0.1473864382,1.3592708927,1266.0000000000
2.5340000000,14.7334243226,-1.5301450147,6.1576968263,-12.1373034568,0.2423883957,0.0000000000,1.0778445010,0.2423883957,-1.4221554990,-0.1539772872,1.3710556540,1267.0000000000
2.5360000000,14.7456987289,-1.5542419278,6.1170874747,-11.9604431021,0.2392492238,0.0000000000,1.0943452178,0.2392492238,-1.4056547822,-0.1605551588,1.3828499673,1268.0000000000
2.5380000000,14.7578941511,-1.5779900208,6.0786963481,-11.7884342889,0.2359917548,0.0000000000,1.1107847532,0.2359917548,-1.3892152468,-0.1671188648,1.3946515585,1269.0000000000
2.5400000000,14.7700149293,-1.6013987092,6.0424280677,-11.6209926712,0.2326218992,0.0000000000,1.1271597653,0.2326218992,-1.3728402347,-0.1736672253,1.4064583190,1270.0000000000
2.5420000000,14.7820652190,-1.6244768585,6.0081934264,-11.4578522993,0.2291453487,0.0000000000,1.1434671176,0.2291453487,-1.3565328824,-0.1801990656,1.4182682917,1271.0000000000
2.5440000000,14.7940490029,-1.6472328195,5.9759088853,-11.2987642374,0.2255675918,0.0000000000,1.1597038611,0.2255675918,-1.3402961389,-0.1867132147,1.4300796577,1272.0000000000
2.5460000000,14.8059701022,-1.6696744611,5.9454961091,-11.1434952980,0.2218939284,0.0000000000,1.1758672177,0.2218939284,-1.3241327823,-0.1932085030,1.4418907246,1273.0000000000
2.5480000000,14.8178321860,-1.6918092006,5.9168815379,-10.9918268826,0.2181294824,0.0000000000,1.1919545649,0.2181294824,-1.3080454351,-0.1996837603,1.4536999164,1274.0000000000
2.5500000000,14.8296387809,-1.7136440319,5.8899959906,-10.8435539224,0.2142792144,0.0000000000,1.2079634231,0.2142792144,-1.2920365769,-0.2061378141,1.4655057632,1275.0000000000
2.5520000000,14.8413932791,-1.7351855513,5.8647742993,-10.6984839099,0.2103479321,0.0000000000,1.2238914433,0.2103479321,-1.2761085567,-0.2125694883,1.4773068934,1276.0000000000
2.5540000000,14.8530989462,-1.7564399819,5.8411549715,-10.5564360133,0.2063403012,0.0000000000,1.2397363965,0.2063403012,-1.2602636035,-0.2189776012,1.4891020250,1277.0000000000
2.5560000000,14.8647589284,-1.7774131965,5.8190798767,-10.4172402685,0.2022608546,0.0000000000,1.2554961643,0.2022608546,-1.2445038357,-0.2253609646,1.5008899591,1278.0000000000
2.5580000000,14.8763762585,-1.7981107376,5.7984939573,-10.2807368398,0.1981140008,0.0000000000,1.2711687298,0.1981140008,-1.2288312702,-0.2317183823,1.5126695729,1279.0000000000
2.5600000000,14.8879538621,-1.8185378382,5.7793449602,-10.1467753460,0.1939040325,0.0000000000,1.2867521706,0.1939040325,-1.2132478294,-0.2380486491,1.5244398137,1280.0000000000
2.5620000000,14.8994945630,-1.8386994390,5.7615831883,-10.0152142437,0.1896351332,0.0000000000,1.3022446511,0.1896351332,-1.1977553489,-0.2443505496,1.5361996937,1281.0000000000
2.5640000000,14.9110010880,-1.8586002063,5.7451612692,-9.8859202646,0.1853113845,0.0000000000,1.3176444166,0.1853113845,-1.1823555834,-0.2506228573,1.5479482847,1282.0000000000
2.5660000000,14.9224760711,-1.8782445476,5.7300339410,-9.7587679013,0.1809367720,0.0000000000,1.3329497875,0.1809367720,-1.1670502125,-0.2568643339,1.5596847131,1283.0000000000
2.5680000000,14.9339220579,-1.8976366267,5.7161578526,-9.6336389375,0.1765151910,0.0000000000,1.3481591545,0.1765151910,-1.1518408455,-0.2630737284,1.5714081561,1284.0000000000
2.5700000000,14.9453415089,-1.9167803779,5.7034913787,-9.5104220189,0.1720504517,0.0000000000,1.3632709736,0.1720504517,-1.1367290264,-0.2692497764,1.5831178373,1285.0000000000
2.5720000000,14.9567368030,-1.9356795194,5.6919944466,-9.3890122604,0.1675462836,0.0000000000,1.3782837624,0.1675462836,-1.1217162376,-0.2753911997,1.5948130230,1286.0000000000
2.5740000000,14.9681102405,-1.9543375657,5.6816283757,-9.2693108876,0.1630063401,0.0000000000,1.3931960963,0.1630063401,-1.1068039037,-0.2814967058,1.6064930185,1287.0000000000
2.5760000000,14.9794640454,-1.9727578397,5.6723557278,-9.1512249083,0.1584342023,0.0000000000,1.4080066051,0.1584342023,-1.0919933949,-0.2875649871,1.6181571650,1288.0000000000
2.5780000000,14.9908003681,-1.9909434838,5.6641401676,-9.0346668122,0.1538333821,0.0000000000,1.4227139702,0.1538333821,-1.0772860298,-0.2935947215,1.6298048366,1289.0000000000
2.5800000000,15.0021212872,-2.0088974705,5.6569463334,-8.9195542953,0.1492073256,0.0000000000,1.4373169218,0.1492073256,-1.0626830782,-0.2995845711,1.6414354369,1290.0000000000
2.5820000000,15.0134288116,-2.0266226130,5.6507397165,-8.8058100080,0.1445594160,0.0000000000,1.4518142370,0.1445594160,-1.0481857630,-0.3055331832,1.6530483967,1291.0000000000
2.5840000000,15.0247248817,-2.0441215742,5.6454865490,-8.6933613229,0.1398929753,0.0000000000,1.4662047372,0.1398929753,-1.0337952628,-0.3114391893,1.6646431710,1292.0000000000
2.5860000000,15.0360113713,-2.0613968765,5.6411537008,-8.5821401220,0.1352112673,0.0000000000,1.4804872864,0.1352112673,-1.0195127136,-0.3173012060,1.6762192366,1293.0000000000
2.5880000000,15.0472900883,-2.0784509103,5.6377085837,-8.4720826005,0.1305174987,0.0000000000,1.4946607901,0.1305174987,-1.0053392099,-0.3231178347,1.6877760900,1294.0000000000
2.5900000000,15.0585627760,-2.0952859428,5.6351190633,-8.3631290858,0.1258148210,0.0000000000,1.5087241931,0.1258148210,-0.9912758069,-0.3288876622,1.6993132446,1295.0000000000
2.5920000000,15.0698311138,-2.1119041254,5.6333533782,-8.2552238694,0.1211063316,0.0000000000,1.5226764789,0.1211063316,-0.9773235211,-0.3346092610,1.7108302286,1296.0000000000
2.5940000000,15.0810967178,-2.1283075024,5.6323800665,-8.1483150519,0.1163950747,0.0000000000,1.5365166685,0.1163950747,-0.9634833315,-0.3402811896,1.7223265835,1297.0000000000
2.5960000000,15.0923611415,-2.1444980177,5.6321678993,-8.0423543975,0.1116840422,0.0000000000,1.5502438192,0.1116840422,-0.9497561808,-0.3459019935,1.7338018610,1298.0000000000
2.5980000000,15.1036258761,-2.1604775222,5.6326858205,-7.9372971983,0.1069761744,0.0000000000,1.5638570243,0.1069761744,-0.9361429757,-0.3514702058,1.7452556221,1299.0000000000
2.6000000000,15.1148923508,-2.1762477811,5.6339028939,-7.8331021468,0.1022743597,0.0000000000,1.5773554123,0.1022743597,-0.9226445877,-0.3569843479,1.7566874346,1300.0000000000
2.6020000000,15.1261619332,-2.1918104801,5.6357882563,-7.7297312153,0.0975814354,0.0000000000,1.5907381462,0.0975814354,-0.9092618538,-0.3624429308,1.7680968712,1301.0000000000
2.6040000000,15.1374359288,-2.2071672321,5.6383110777,-7.6271495411,0.0929001868,0.0000000000,1.6040044233,0.0929001868,-0.8959955767,-0.3678444556,1.7794835083,1302.0000000000
2.6060000000,15.1487155819,-2.2223195832,5.6414405275,-7.5253253166,0.0882333479,0.0000000000,1.6171534749,0.0882333479,-0.8828465251,-0.3731874152,1.7908469237,1303.0000000000
2.6080000000,15.1600020748,-2.2372690190,5.6451457468,-7.4242296837,0.0835835999,0.0000000000,1.6301845660,0.0835835999,-0.8698154340,-0.3784702956,1.8021866952,1304.0000000000
2.6100000000,15.1712965281,-2.2520169702,5.6493958274,-7.3238366313,0.0789535712,0.0000000000,1.6430969949,0.0789535712,-0.8569030051,-0.3836915768,1.8135023991,1305.0000000000
2.6120000000,15.1826000007,-2.2665648183,5.6541597968,-7.2241228958,0.0743458367,0.0000000000,1.6558900938,0.0743458367,-0.8441099062,-0.3888497349,1.8247936086,1306.0000000000
2.6140000000,15.1939134892,-2.2809139009,5.6594066088,-7.1250678622,0.0697629162,0.0000000000,1.6685632280,0.0697629162,-0.8314367720,-0.3939432433,1.8360598922,1307.0000000000
2.6160000000,15.2052379283,-2.2950655168,5.6651051406,-7.0266534676,0.0652072741,0.0000000000,1.6811157962,0.0652072741,-0.8188842038,-0.3989705746,1.8473008124,1308.0000000000
2.6180000000,15.2165741901,-2.3090209314,5.6712241953,-6.9288641050,0.0606813179,0.0000000000,1.6935472308,0.0606813179,-0.8064527692,-0.4039302025,1.8585159245,1309.0000000000
2.6200000000,15.2279230845,-2.3227813810,5.6777325103,-6.8316865270,0.0561873971,0.0000000000,1.7058569975,0.0561873971,-0.7941430025,-0.4088206036,1.8697047748,1310.0000000000
2.6220000000,15.2392853588,-2.3363480780,5.6845987705,-6.7351097495,0.0517278014,0.0000000000,1.7180445958,0.0517278014,-0.7819554042,-0.4136402594,1.8808669001,1311.0000000000
2.6240000000,15.2506616973,-2.3497222146,5.6917916275,-6.6391249546,0.0473047602,0.0000000000,1.7301095590,0.0473047602,-0.7698904410,-0.4183876584,1.8920018259,1312.0000000000
2.6260000000,15.2620527221,-2.3629049679,5.6992797234,-6.5437253931,0.0429204400,0.0000000000,1.7420514544,0.0429204400,-0.7579485456,-0.4230612986,1.9031090655,1313.0000000000
2.6280000000,15.2734589922,-2.3758975031,5.7070317193,-6.4489062855,0.0385769440,0.0000000000,1.7538698831,0.0385769440,-0.7461301169,-0.4276596890,1.9141881193,1314.0000000000
2.6300000000,15.2848810040,-2.3887009780,5.7150163279,-6.3546647217,0.0342763096,0.0000000000,1.7655644808,0.0342763096,-0.7344355192,-0.4321813529,1.9252384733,1315.0000000000
2.6320000000,15.2963191917,-2.4013165463,5.7232023512,-6.2609995601,0.0300205075,0.0000000000,1.7771349174,0.0300205075,-0.7228650826,-0.4366248295,1.9362595988,1316.0000000000
2.6340000000,15.3077739270,-2.4137453609,5.7315587208,-6.1679113245,0.0258114400,0.0000000000,1.7885808972,0.0258114400,-0.7114191028,-0.4409886765,1.9472509512,1317.0000000000
2.6360000000,15.3192455196,-2.4259885775,5.7400545420,-6.0754021004,0.0216509392,0.0000000000,1.7999021593,0.0216509392,-0.7000978407,-0.4452714728,1.9582119693,1318.0000000000
2.6380000000,15.3307342177,-2.4380473576,5.7486591414,-5.9834754299,0.0175407657,0.0000000000,1.8110984775,0.0175407657,-0.6889015225,-0.4494718209,1.9691420751,1319.0000000000
2.6400000000,15.3422402084,-2.4499228708,5.7573421158,-5.8921362054,0.0134826071,0.0000000000,1.8221696604,0.0134826071,-0.6778303396,-0.4535883492,1.9800406729,1320.0000000000
2.6420000000,15.3537636183,-2.4616162981,5.7660733847,-5.8013905630,0.0094780765,0.0000000000,1.8331155516,0.0094780765,-0.6668844484,-0.4576197148,1.9909071488,1321.0000000000
2.6440000000,15.3653045143,-2.4731288336,5.7748232430,-5.7112457747,0.0055287114,0.0000000000,1.8439360296,0.0055287114,-0.6560639704,-0.4615646056,2.0017408709,1322.0000000000
2.6460000000,15.3768629042,-2.4844616873,5.7835624159,-5.6217101408,0.0016359720,0.0000000000,1.8546310076,0.0016359720,-0.6453689924,-0.4654217435,2.0125411885,1323.0000000000
2.6480000000,15.3884387376,-2.4956160864,5.7922621139,-5.5327928821,-0.0021987598,0.0000000000,1.8652004342,-0.0021987598,-0.6347995658,-0.4691898860,2.0233074323,1324.0000000000
2.6500000000,15.4000319074,-2.5065932777,5.8008940882,-5.4445040328,-0.0059741813,0.0000000000,1.8756442924,-0.0059741813,-0.6243557076,-0.4728678294,2.0340389140,1325.0000000000
2.6520000000,15.4116422504,-2.5173945287,5.8094306862,-5.3568543338,-0.0096890702,0.0000000000,1.8859626002,-0.0096890702,-0.6140373998,-0.4764544106,2.0447349269,1326.0000000000
2.6540000000,15.4232695486,-2.5280211287,5.8178449051,-5.2698551272,-0.0133422852,0.0000000000,1.8961554104,-0.0133422852,-0.6038445896,-0.4799485099,2.0553947457,1327.0000000000
2.6560000000,15.4349135309,-2.5384743907,5.8261104458,-5.1835182528,-0.0169327674,0.0000000000,1.9062228099,-0.0169327674,-0.5937771901,-0.4833490528,2.0660176268,1328.0000000000
2.6580000000,15.4465738742,-2.5487556515,5.8342017643,-5.0978559461,-0.0204595398,0.0000000000,1.9161649203,-0.0204595398,-0.5838350797,-0.4866550125,2.0766028087,1329.0000000000
2.6600000000,15.4582502052,-2.5588662726,5.8420941210,-5.0128807387,-0.0239217086,0.0000000000,1.9259818972,-0.0239217086,-0.5740181028,-0.4898654118,2.0871495126,1330.0000000000
2.6620000000,15.4699421021,-2.5688076410,5.8497636277,-4.9286053618,-0.0273184634,0.0000000000,1.9356739298,-0.0273184634,-0.5643260702,-0.4929793253,2.0976569427,1331.0000000000
2.6640000000,15.4816490958,-2.5785811691,5.8571872924,-4.8450426529,-0.0306490768,0.0000000000,1.9452412410,-0.0306490768,-0.5547587590,-0.4959958808,2.1081242871,1332.0000000000
2.6660000000,15.4933706726,-2.5881882953,5.8643430598,-4.7622054650,-0.0339129048,0.0000000000,1.9546840869,-0.0339129048,-0.5453159131,-0.4989142617,2.1185507184,1333.0000000000
2.6680000000,15.5051062754,-2.5976304832,5.8712098496,-4.6801065814,-0.0371093868,0.0000000000,1.9640027565,-0.0371093868,-0.5359972435,-0.5017337078,2.1289353945,1334.0000000000
2.6700000000,15.5168553060,-2.6069092222,5.8777675899,-4.5987586331,-0.0402380447,0.0000000000,1.9731975710,-0.0402380447,-0.5268024290,-0.5044535177,2.1392774596,1335.0000000000
2.6720000000,15.5286171270,-2.6160260266,5.8839972482,-4.5181740213,-0.0432984828,0.0000000000,1.9822688839,-0.0432984828,-0.5177311161,-0.5070730492,2.1495760453,1336.0000000000
2.6740000000,15.5403910642,-2.6249824353,5.8898808567,-4.4383648448,-0.0462903870,0.0000000000,1.9912170800,-0.0462903870,-0.5087829200,-0.5095917214,2.1598302715,1337.0000000000
2.6760000000,15.5521764084,-2.6337800108,5.8954015349,-4.3593428323,-0.0492135240,0.0000000000,2.0000425755,-0.0492135240,-0.4999574245,-0.5120090149,2.1700392473,1338.0000000000
2.6780000000,15.5639724179,-2.6424203389,5.9005435066,-4.2811192788,-0.0520677404,0.0000000000,2.0087458169,-0.0520677404,-0.4912541831,-0.5143244733,2.1802020729,1339.0000000000
2.6800000000,15.5757783202,-2.6509050274,5.9052921142,-4.2037049889,-0.0548529614,0.0000000000,2.0173272810,-0.0548529614,-0.4826727190,-0.5165377037,2.1903178400,1340.0000000000
2.6820000000,15.5875933150,-2.6592357052,5.9096338266,-4.1271102238,-0.0575691894,0.0000000000,2.0257874740,-0.0575691894,-0.4742125260,-0.5186483772,2.2003856339,1341.0000000000
2.6840000000,15.5994165759,-2.6674140212,5.9135562449,-4.0513446549,-0.0602165033,0.0000000000,2.0341269310,-0.0602165033,-0.4658730690,-0.5206562295,2.2104045340,1342.0000000000
2.6860000000,15.6112472529,-2.6754416427,5.9170481025,-3.9764173217,-0.0627950558,0.0000000000,2.0423462158,-0.0627950558,-0.4576537842,-0.5225610610,2.2203736160,1343.0000000000
2.6880000000,15.6230844745,-2.6833202549,5.9200992615,-3.9023365962,-0.0653050729,0.0000000000,2.0504459197,-0.0653050729,-0.4495540803,-0.5243627371,2.2302919529,1344.0000000000
2.6900000000,15.6349273501,-2.6910515586,5.9227007053,-3.8291101514,-0.0677468511,0.0000000000,2.0584266612,-0.0677468511,-0.4415733388,-0.5260611879,2.2401586163,1345.0000000000
2.6920000000,15.6467749722,-2.6986372696,5.9248445269,-3.7567449359,-0.0701207562,0.0000000000,2.0662890856,-0.0701207562,-0.4337109144,-0.5276564080,2.2499726782,1346.0000000000
2.6940000000,15.6586264186,-2.7060791167,5.9265239144,-3.6852471530,-0.0724272211,0.0000000000,2.0740338640,-0.0724272211,-0.4259661360,-0.5291484565,2.2597332122,1347.0000000000
2.6960000000,15.6704807544,-2.7133788402,5.9277331320,-3.6146222451,-0.0746667432,0.0000000000,2.0816616928,-0.0746667432,-0.4183383072,-0.5305374562,2.2694392950,1348.0000000000
2.6980000000,15.6823370345,-2.7205381907,5.9284674989,-3.5448748825,-0.0768398831,0.0000000000,2.0891732931,-0.0768398831,-0.4108267069,-0.5318235929,2.2790900081,1349.0000000000
2.7000000000,15.6941943054,-2.7275589274,5.9287233641,-3.4760089567,-0.0789472615,0.0000000000,2.0965694101,-0.0789472615,-0.4034305899,-0.5330071149,2.2886844389,1350.0000000000
2.7020000000,15.7060516072,-2.7344428163,5.9284980798,-3.4080275784,-0.0809895573,0.0000000000,2.1038508123,-0.0809895573,-0.3961491877,-0.5340883319,2.2982216826,1351.0000000000
2.7040000000,15.7179079758,-2.7411916290,5.9277899709,-3.3409330787,-0.0829675052,0.0000000000,2.1110182909,-0.0829675052,-0.3889817091,-0.5350676142,2.3077008429,1352.0000000000
2.7060000000,15.7297624447,-2.7478071409,5.9265983038,-3.2747270151,-0.0848818931,0.0000000000,2.1180726593,-0.0848818931,-0.3819273407,-0.5359453911,2.3171210342,1353.0000000000
2.7080000000,15.7416140467,-2.7542911299,5.9249232521,-3.2094101803,-0.0867335597,0.0000000000,2.1250147523,-0.0867335597,-0.3749852477,-0.5367221504,2.3264813824,1354.0000000000
2.7100000000,15.7534618161,-2.7606453745,5.9227658611,-3.1449826144,-0.0885233919,0.0000000000,2.1318454254,-0.0885233919,-0.3681545746,-0.5373984362,2.3357810266,1355.0000000000
2.7120000000,15.7653047898,-2.7668716527,5.9201280115,-3.0814436197,-0.0902523225,0.0000000000,2.1385655543,-0.0902523225,-0.3614344457,-0.5379748482,2.3450191202,1356.0000000000
2.7140000000,15.7771420096,-2.7729717404,5.9170123806,-3.0187917795,-0.0919213275,0.0000000000,2.1451760343,-0.0919213275,-0.3548239657,-0.5384520398,2.3541948320,1357.0000000000
2.7160000000,15.7889725231,-2.7789474099,5.9134224040,-2.9570249771,-0.0935314233,0.0000000000,2.1516777794,-0.0935314233,-0.3483222206,-0.5388307166,2.3633073478,1358.0000000000
2.7180000000,15.8007953857,-2.7848004285,5.9093622361,-2.8961404192,-0.0950836647,0.0000000000,2.1580717219,-0.0950836647,-0.3419282781,-0.5391116347,2.3723558712,1359.0000000000
2.7200000000,15.8126096618,-2.7905325574,5.9048367097,-2.8361346594,-0.0965791418,0.0000000000,2.1643588117,-0.0965791418,-0.3356411883,-0.5392955990,2.3813396249,1360.0000000000
2.7220000000,15.8244144260,-2.7961455503,5.8998512963,-2.7770036243,-0.0980189781,0.0000000000,2.1705400155,-0.0980189781,-0.3294599845,-0.5393834616,2.3902578518,1361.0000000000
2.7240000000,15.8362087644,-2.8016411520,5.8944120659,-2.7187426405,-0.0994043273,0.0000000000,2.1766163168,-0.0994043273,-0.3233836832,-0.5393761193,2.3991098156,1362.0000000000
2.7260000000,15.8479917761,-2.8070210974,5.8885256471,-2.6613464629,-0.1007363713,0.0000000000,2.1825887143,-0.1007363713,-0.3174112857,-0.5392745128,2.4078948022,1363.0000000000
2.7280000000,15.8597625737,-2.8122871105,5.8821991872,-2.6048093036,-0.1020163178,0.0000000000,2.1884582222,-0.1020163178,-0.3115417778,-0.5390796239,2.4166121205,1364.0000000000
2.7300000000,15.8715202846,-2.8174409031,5.8754403137,-2.5491248617,-0.1032453975,0.0000000000,2.1942258693,-0.1032453975,-0.3057741307,-0.5387924738,2.4252611029,1365.0000000000
2.7320000000,15.8832640520,-2.8224841739,5.8682570953,-2.4942863537,-0.1044248622,0.0000000000,2.1998926980,-0.1044248622,-0.3001073020,-0.5384141214,2.4338411062,1366.0000000000
2.7340000000,15.8949930357,-2.8274186077,5.8606580048,-2.4402865434,-0.1055559823,0.0000000000,2.2054597644,-0.1055559823,-0.2945402356,-0.5379456612,2.4423515126,1367.0000000000
2.7360000000,15.9067064127,-2.8322458741,5.8526518824,-2.3871177728,-0.1066400444,0.0000000000,2.2109281374,-0.1066400444,-0.2890718626,-0.5373882212,2.4507917299,1368.0000000000
2.7380000000,15.9184033780,-2.8369676274,5.8442478995,-2.3347719925,-0.1076783494,0.0000000000,2.2162988980,-0.1076783494,-0.2837011020,-0.5367429610,2.4591611921,1369.0000000000
2.7400000000,15.9300831453,-2.8415855052,5.8354555247,-2.2832407916,-0.1086722103,0.0000000000,2.2215731389,-0.1086722103,-0.2784268611,-0.5360110699,2.4674593603,1370.0000000000
2.7420000000,15.9417449476,-2.8461011278,5.8262844902,-2.2325154278,-0.1096229500,0.0000000000,2.2267519642,-0.1096229500,-0.2732480358,-0.5351937651,2.4756857227,1371.0000000000
2.7440000000,15.9533880375,-2.8505160981,5.8167447594,-2.1825868567,-0.1105318993,0.0000000000,2.2318364882,-0.1105318993,-0.2681635118,-0.5342922892,2.4838397952,1372.0000000000
2.7460000000,15.9650116876,-2.8548320002,5.8068464961,-2.1334457603,-0.1114003952,0.0000000000,2.2368278357,-0.1114003952,-0.2631721643,-0.5333079090,2.4919211218,1373.0000000000
2.7480000000,15.9766151913,-2.8590503997,5.7966000349,-2.0850825755,-0.1122297786,0.0000000000,2.2417271406,-0.1122297786,-0.2582728594,-0.5322419128,2.4999292745,1374.0000000000
